,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FZD7,642.6672283,-0.052603693,0.143220332,-0.367292075,0.713401165,0.982596556
MDH2,6260.713527,0.025290123,0.068912972,0.366986391,0.713629169,0.982596556
NewGene_16240,16.0721794,-0.157283,0.42810947,-0.367389677,0.713328371,0.982596556
MBOAT4,4.463206955,0.25333316,0.690142017,0.367073956,0.713563853,0.982596556
SLC35F1,2966.818794,-0.059259854,0.161603508,-0.366699056,0.713843511,0.982607073
NewGene_1883,40.70212954,0.088112592,0.240178655,0.366862709,0.713721429,0.982607073
SMIM10L1,341.7045497,0.175794411,0.479405066,0.366692852,0.713848139,0.982607073
DYNC1LI1,2483.781245,0.029128302,0.079435811,0.366689803,0.713850414,0.982607073
KCTD19,34.51571172,0.090719671,0.247330888,0.366794748,0.713772125,0.982607073
NewGene_14761,2.236111015,0.583140042,1.590587006,0.366619393,0.713902941,0.982619349
NewGene_4162,0.710748483,-1.024805442,2.795565807,-0.366582478,0.71393048,0.982619349
NewGene_11427,5.586342064,-0.354834736,0.969483935,-0.36600373,0.714362292,0.983164686
REXO2,1415.119595,-0.031973347,0.087394387,-0.365851268,0.714476062,0.983272272
NPDC1,2588.276063,-0.027477249,0.075175605,-0.365507518,0.714732596,0.983400119
CNTNAP2,7638.689798,0.227759707,0.623165589,0.36548826,0.714746969,0.983400119
NewGene_1910,14.94939675,0.13630818,0.372901444,0.365534063,0.714712785,0.983400119
GPR171,2.222913387,0.532081114,1.455648362,0.365528604,0.714716859,0.983400119
NewGene_17607,24.93513814,0.095360236,0.260808011,0.365633843,0.714638318,0.983400119
ESPNL,13.25170656,0.140626498,0.384817241,0.365437104,0.714785149,0.983403665
LDB2,494.9779132,0.049444119,0.135324153,0.36537542,0.714831186,0.983418021
NewGene_2639,3.250088468,0.406055091,1.111855971,0.365204758,0.714958567,0.983495296
R3HCC1,1420.804561,-0.023273989,0.063727705,-0.365209905,0.714954725,0.983495296
UGT3A1,5.474207632,-0.377831666,1.034768149,-0.365136545,0.715009483,0.983510849
NewGene_2233,51.33738633,0.094614672,0.259151392,0.365094207,0.715041085,0.983510849
NewGene_1839,205.1752177,0.046820128,0.12826395,0.365029517,0.715089373,0.983528291
SLC4A2,3760.673974,0.030544118,0.083749113,0.364709749,0.71532808,0.983545065
SDHB,400.3505356,0.231859927,0.635791321,0.364679289,0.71535082,0.983545065
HRH1,173.1233793,-0.061756817,0.169219214,-0.364951563,0.715147563,0.983545065
RAD1,1155.311579,-0.025303385,0.069380699,-0.364703517,0.715332733,0.983545065
NewGene_14404,1.265703875,-0.73522722,2.015253501,-0.364831134,0.715237463,0.983545065
RNF223,1.328197187,0.65217406,1.788170691,0.364715776,0.715323581,0.983545065
NewGene_14386,1313.852268,-0.060246261,0.165118404,-0.364867024,0.715210671,0.983545065
TGIF2,796.8398627,0.067345888,0.184727742,0.36456835,0.715433644,0.983609981
NewGene_12015,3.289973838,-0.34831777,0.955711231,-0.36445922,0.715515121,0.983613849
NewGene_6214,1.406065776,0.578128614,1.586336767,0.364442548,0.715527568,0.983613849
NewGene_1867,3.372820898,-0.537707108,1.475508763,-0.364421494,0.715543287,0.983613849
NewGene_12356,6.434486394,-0.379630703,1.042043696,-0.364313613,0.715623836,0.983675621
CCDC146,658.6792891,0.078505701,0.215517762,0.364265571,0.715659707,0.983675977
SDCBP,9494.64587,-0.030719473,0.084444899,-0.36378127,0.71602135,0.983777764
FBXL16,1653.655248,-0.047432773,0.130328861,-0.363946808,0.71589773,0.983777764
MAGEH1,3113.655275,-0.032083298,0.088212956,-0.36370279,0.71607996,0.983777764
NewGene_18256,14.25726665,0.129515581,0.356208573,0.36359479,0.716160618,0.983777764
RASGEF1C,160.0965903,-0.075252895,0.206956174,-0.363617542,0.716143626,0.983777764
ZFP36L2,3652.273585,-0.049081101,0.134861686,-0.363936582,0.715905367,0.983777764
NewGene_1760,0.541005017,-1.533927066,4.222318777,-0.363290208,0.716388107,0.983777764
PROB1,64.73552768,-0.081676827,0.224622132,-0.363618787,0.716142696,0.983777764
ZNF337,1272.614066,-0.03446758,0.094738704,-0.363817311,0.715994435,0.983777764
SSPN,214.5724635,0.043064975,0.118524904,0.363341149,0.716350058,0.983777764
NewGene_13510,17.73798196,-0.128957726,0.354968778,-0.363293151,0.716385909,0.983777764
NewGene_16774,7.586245185,0.174654862,0.480503292,0.363483175,0.716243979,0.983777764
NewGene_11585,4.877892244,0.249604162,0.685817911,0.363951069,0.715894548,0.983777764
WDR36,1022.409458,0.02963735,0.08153274,0.363502439,0.716229591,0.983777764
NewGene_17749,338.2144995,0.031652064,0.087089596,0.363442535,0.716274333,0.983777764
NewGene_15608,9.05044418,0.298013936,0.820270618,0.363311728,0.716372033,0.983777764
EMILIN2,1446.765868,-0.107986987,0.296645792,-0.364026693,0.715838077,0.983777764
MDH1,7740.072316,-0.031845354,0.087665389,-0.363260282,0.71641046,0.983777764
NewGene_11017,4.936265899,-0.19666122,0.540644678,-0.363753178,0.71604233,0.983777764
NewGene_4098,5.681364864,-0.234017722,0.645153023,-0.362732118,0.716805005,0.98383098
NewGene_747,3.196796785,-0.283259998,0.780942361,-0.362715627,0.716817325,0.98383098
NewGene_14330,2.108596199,-0.57543809,1.587708714,-0.362433036,0.717028456,0.98383098
KIRREL2,562.8549872,0.094815876,0.261205445,0.362993491,0.716609746,0.98383098
NewGene_4644,2.730439084,0.384468985,1.061174655,0.362305095,0.717124051,0.98383098
NewGene_8716,34.55462292,0.093209536,0.257201807,0.36239845,0.717054298,0.98383098
ZNF354A,775.5550629,0.034807353,0.095858081,0.363113399,0.716520176,0.98383098
NewGene_12284,21.84571094,-0.134005666,0.369344167,-0.362820583,0.716738915,0.98383098
NewGene_18027,1.82108031,-0.479341381,1.322058873,-0.362571888,0.716924713,0.98383098
GALNT16,2636.200272,-0.059945738,0.165501224,-0.362207221,0.717197184,0.98383098
BOLA2-SMG1P6,586.1642683,0.05125104,0.141465572,0.362286311,0.717138087,0.98383098
SEC24D,2492.671528,-0.042621131,0.117660454,-0.362238365,0.717173912,0.98383098
NewGene_14899,22.25430279,-0.134311523,0.370563686,-0.362451931,0.717014338,0.98383098
ERICH3,64.54968664,-0.10704281,0.295429676,-0.362329239,0.717106011,0.98383098
RAC1,9188.335251,0.017331826,0.047825397,0.362397958,0.717054665,0.98383098
VASH2,1565.8037,0.036637451,0.101139005,0.362248486,0.71716635,0.98383098
NewGene_7598,0.617460423,1.431980727,3.951031593,0.362432112,0.717029146,0.98383098
PIM3,654.1895709,-0.028093079,0.077419064,-0.362870302,0.716701772,0.98383098
NewGene_18554,90.03142031,-0.066255453,0.182540181,-0.362963664,0.716632028,0.98383098
NewGene_14826,86.20612188,-0.12928947,0.356726156,-0.36243339,0.717028192,0.98383098
CLEC4A,23.50638381,-0.117810023,0.324940853,-0.362558361,0.71693482,0.98383098
NewGene_12890,26.30072934,-0.077259239,0.213335937,-0.362148262,0.71724124,0.983842555
THAP11,970.5426014,0.03168751,0.087538747,0.361982676,0.717364976,0.983850616
ZNF780B,306.6208481,-0.142383987,0.393341165,-0.36198598,0.717362507,0.983850616
NewGene_7203,5.987073591,-0.240616687,0.664779281,-0.361949739,0.71738959,0.983850616
NewGene_18385,1.088621461,-0.904542755,2.498370546,-0.362053082,0.717312364,0.983850616
NewGene_3751,121.5401465,-0.094139205,0.260132483,-0.361889463,0.717434634,0.983863542
PDGFRB,3794.567148,-0.068406308,0.189065914,-0.361811955,0.717492558,0.983875025
NewGene_5893,8.815308134,-0.153544254,0.424541673,-0.36167063,0.717598177,0.983875025
NECTIN4,1.952941864,0.561562273,1.552821435,0.361639954,0.717621103,0.983875025
MORF4L1,18612.52492,0.018678944,0.051630522,0.361781041,0.717515661,0.983875025
CMA1,1.282662698,-0.538529659,1.488926384,-0.361689916,0.717583763,0.983875025
PTPN9,2714.702559,-0.020144045,0.055739521,-0.361396082,0.717803376,0.984036515
NewGene_5746,2.09851278,-0.631849026,1.748399839,-0.361387031,0.717810142,0.984036515
KCNJ1,1.52843905,-0.592477796,1.639910339,-0.361286701,0.717885134,0.98409048
ENTREP1,236.386605,-0.055063483,0.152456785,-0.361174369,0.717969101,0.984121292
SPATA9,25.16019048,-0.101539567,0.281165337,-0.361138282,0.717996076,0.984121292
ITPRIPL2,1012.881945,-0.047884942,0.132603526,-0.361113642,0.718014496,0.984121292
NewGene_19722,21.09825366,-0.18032421,0.499617674,-0.360924401,0.718155962,0.984266349
H1-0,9905.739433,0.053654462,0.148712271,0.360793777,0.718253615,0.984302509
TSPYL4,9420.317066,0.033142453,0.091849601,0.360833929,0.718223598,0.984302509
VANGL1,833.7576262,-0.034209476,0.094850379,-0.360667781,0.718347813,0.98438276
PKN3,210.8705672,-0.072936261,0.202298611,-0.360537628,0.718445123,0.984428077
NewGene_11443,8.293330251,0.154048817,0.427286438,0.360528214,0.718452161,0.984428077
NewGene_1827,0.412830891,-1.523445682,4.226879751,-0.360418505,0.71853419,0.984442805
NewGene_6987,0.539187859,1.499023505,4.158976185,0.360430894,0.718524927,0.984442805
NewGene_8237,1.355111293,-1.054941641,2.928219777,-0.360267235,0.718647299,0.984451285
SPATA6,1103.642699,-0.042076975,0.116787507,-0.360286611,0.718632811,0.984451285
CTXN2,69.51489045,-0.073580314,0.204231326,-0.360279276,0.718638296,0.984451285
NewGene_6411,0.770916532,1.516014886,4.209548978,0.36013713,0.718744588,0.984486909
TFIP11,1277.276721,-0.018646233,0.051769989,-0.360174561,0.718716597,0.984486909
C1S,1783.028133,0.078693202,0.218613485,0.359964994,0.718873312,0.984509377
SNRNP48,535.1763517,-0.033189152,0.092199218,-0.359972169,0.718867946,0.984509377
CUL4A,3187.92515,-0.011993816,0.033337335,-0.3597713,0.719018168,0.984509377
NewGene_9807,1.93847988,-0.504102272,1.401060473,-0.35980051,0.718996322,0.984509377
NewGene_4899,159.531984,0.093358446,0.259383549,0.359924314,0.718903734,0.984509377
TMEM30B,16.37630236,-0.150413419,0.418124102,-0.359733912,0.719046129,0.984509377
SMCO2,18.3097403,0.165861483,0.460943976,0.359830027,0.718974247,0.984509377
GSK3B,6514.873591,-0.025252332,0.070187957,-0.359781554,0.719010498,0.984509377
VLDLR,2978.637919,0.021414611,0.059557929,0.35955936,0.719176679,0.984639318
LTA4H,2578.79992,-0.022219192,0.061829876,-0.359360133,0.719325695,0.984671886
NewGene_160,3.297841839,0.244184203,0.679511977,0.359352316,0.719331542,0.984671886
FIGN,1628.818678,0.067846818,0.188801808,0.359354705,0.719329755,0.984671886
NewGene_11287,2.356844155,-0.549011562,1.527846246,-0.359336918,0.719343059,0.984671886
NewGene_14685,0.488796295,1.512140489,4.213447186,0.358884406,0.719681566,0.984787585
SNX15,720.1221889,-0.026602412,0.074153613,-0.358747347,0.719784105,0.984787585
NewGene_15473,0.968920449,-0.95892488,2.670375782,-0.359097355,0.71952226,0.984787585
GLI4,200.6745885,-0.042173535,0.11742879,-0.359141355,0.719489346,0.984787585
NRSN1,521.687586,-0.060565338,0.168763878,-0.358876194,0.71968771,0.984787585
NewGene_7692,0.418750912,1.515626318,4.223571462,0.358849455,0.719707713,0.984787585
NewGene_11280,2.659286907,-0.358102959,0.998186411,-0.358753591,0.719779434,0.984787585
NewGene_15551,60.4226683,0.066555494,0.185352013,0.359076185,0.719538096,0.984787585
NewGene_8941,4.01778232,-0.220827614,0.615405903,-0.358832461,0.719720427,0.984787585
ANKRD18A,171.3169279,-0.067514331,0.18816373,-0.358806298,0.719740001,0.984787585
TMEM276,235.8207399,0.066528727,0.185496535,0.358652126,0.719855346,0.984836274
R3HDM2,3005.127703,0.0232259,0.064798122,0.358434763,0.72001798,0.98486864
NewGene_14227,0.400367278,-1.514609598,4.228058371,-0.358228166,0.72017257,0.98486864
ARL14,0.831808231,1.393720734,3.891978803,0.358100803,0.720267878,0.98486864
ZNF302,1597.135057,0.039933103,0.111477831,0.358215645,0.72018194,0.98486864
SLC9C2,7.357367618,-0.170771442,0.476751778,-0.358197809,0.720195287,0.98486864
DTX1,1864.272305,-0.047825781,0.133410578,-0.35848567,0.71997989,0.98486864
PLCG1,6147.556278,-0.033396718,0.093261083,-0.358099184,0.72026909,0.98486864
NewGene_16579,234.1584217,-0.035719135,0.099672635,-0.358364514,0.720070544,0.98486864
NewGene_14195,28.55464929,-0.2547958,0.710840348,-0.358443074,0.720011762,0.98486864
THOC5,1042.028084,-0.014873077,0.041533729,-0.358096349,0.720271211,0.98486864
LMBRD2,1524.793801,-0.03461823,0.096648896,-0.358185469,0.720204521,0.98486864
NewGene_17664,1.330637923,-0.543887101,1.520280355,-0.357754476,0.720527062,0.984884022
NewGene_15700,4.264539676,0.242882778,0.678894596,0.357762131,0.720521332,0.984884022
SRFBP1,387.7215385,-0.061707181,0.172480937,-0.357762328,0.720521185,0.984884022
BRAP,947.5703333,0.032184828,0.089988572,0.357654615,0.720601801,0.984884022
ANKRD44,689.1155677,0.054746361,0.153091757,0.35760489,0.720639018,0.984884022
TMEM210,0.704524939,-0.98857247,2.76314451,-0.357770818,0.720514831,0.984884022
SATL1,75.29756074,-0.065025879,0.181765992,-0.357745025,0.720534135,0.984884022
RBP3,7.526257888,-0.263549386,0.736899866,-0.357646131,0.720608151,0.984884022
NewGene_121,0.49389262,-1.507678943,4.212423867,-0.357912449,0.720408834,0.984884022
NewGene_6549,2.983779509,0.337070607,0.941818452,0.357893398,0.720423091,0.984884022
NEGR1,1541.441207,0.089958618,0.251701861,0.357401482,0.720791267,0.984945898
HSPA8,57163.70858,-0.027088534,0.075781393,-0.357456272,0.720750257,0.984945898
DHDH,19.36132363,0.108555093,0.303708593,0.357431748,0.720768613,0.984945898
PATE4,0.532835706,-1.503395881,4.223788682,-0.355935392,0.72188895,0.984960433
NPHS2,3.700319148,-0.316794488,0.887706505,-0.356868499,0.721190253,0.984960433
NewGene_1029,572.5627686,0.032760244,0.092036982,0.355946521,0.721880616,0.984960433
TAFA2,447.1200371,0.075183113,0.210884918,0.356512515,0.721456781,0.984960433
CFL1,19887.51107,-0.018730178,0.05263586,-0.355844435,0.72195707,0.984960433
NewGene_1884,0.54537655,-0.703032681,1.972252698,-0.356461766,0.72149478,0.984960433
MIGA1,871.2641305,-0.036206763,0.101684478,-0.35606971,0.721788361,0.984960433
CAAP1,647.2191652,0.029842673,0.083552795,0.357171445,0.720963462,0.984960433
NewGene_13427,13.96998751,0.109859147,0.307772978,0.356948645,0.721130252,0.984960433
NewGene_16968,15.24606015,0.094114284,0.263589316,0.357048934,0.721055173,0.984960433
NSUN7,600.9318958,0.028907632,0.080952865,0.357092138,0.72102283,0.984960433
NRXN2,7126.948786,-0.06241691,0.174789974,-0.35709663,0.721019468,0.984960433
NewGene_9605,11.01550356,0.189760551,0.53277066,0.356176805,0.721708162,0.984960433
NewGene_14624,0.475873706,-1.501903244,4.212151607,-0.356564384,0.721417944,0.984960433
TMEM126B,1050.473841,0.016760667,0.046934551,0.357107213,0.721011545,0.984960433
IFI35,158.3582361,0.071249137,0.199807036,0.356589732,0.721398966,0.984960433
NewGene_3703,30.94260252,0.074952648,0.210319818,0.356374636,0.721560022,0.984960433
NewGene_3068,8.853803791,-0.552503905,1.550502365,-0.356338641,0.721586975,0.984960433
PDCD1,0.617785725,0.825284031,2.313363934,0.356746303,0.721281738,0.984960433
NPY,10.38543028,-0.297033208,0.832340076,-0.3568652,0.721192723,0.984960433
HYAL1,107.0827049,-0.072640941,0.204058891,-0.35598028,0.721855333,0.984960433
UNC45A,1931.054457,0.018029271,0.050632311,0.35608233,0.72177891,0.984960433
C19orf18,19.55084723,-0.129084721,0.362780033,-0.355820909,0.721974689,0.984960433
NewGene_3764,0.566504985,-1.18259579,3.319094483,-0.356300731,0.721615362,0.984960433
REEP1,8590.614375,-0.068417765,0.192121121,-0.356117875,0.721752291,0.984960433
DNAJC24,760.0731143,0.023592074,0.066304207,0.355815639,0.721978636,0.984960433
NewGene_1663,41.31458003,-0.081694969,0.22938991,-0.356140204,0.72173557,0.984960433
NewGene_11180,1.994874951,-0.468229943,1.314736898,-0.356139653,0.721735982,0.984960433
NewGene_19049,73.1630407,0.127200909,0.35714252,0.356162881,0.721718589,0.984960433
CMIP,7647.647404,-0.023174836,0.064904393,-0.357061124,0.721046047,0.984960433
NewGene_5703,10.94295605,0.16464533,0.462182274,0.356234627,0.721664862,0.984960433
KCNG3,5.144209547,-0.296564985,0.832935313,-0.356048039,0.721804589,0.984960433
GLRA1,44.27505276,-0.112038348,0.314445982,-0.356303958,0.721612945,0.984960433
NewGene_7787,0.448130267,-1.504070794,4.227942124,-0.35574536,0.722031272,0.984983593
NewGene_14534,0.614088314,-1.458290785,4.106514471,-0.355116436,0.722502364,0.985011548
TRMT10A,259.9165029,0.032919677,0.092596367,0.355518017,0.72220155,0.985011548
NewGene_12378,63.46193226,0.055066865,0.155014703,0.355236402,0.722412496,0.985011548
NewGene_16541,2.746574921,-0.289068501,0.813621944,-0.355286019,0.722375329,0.985011548
NewGene_8398,1.910045728,0.609843651,1.717488981,0.35507864,0.722530678,0.985011548
P2RY10,0.83689129,0.839084491,2.359892656,0.355560448,0.722169768,0.985011548
NUTM2D,354.1992479,0.043214822,0.121568458,0.355477258,0.722232079,0.985011548
H3C12,0.66819078,-1.126094532,3.169808194,-0.355256363,0.722397543,0.985011548
NewGene_10584,14.20089226,0.416301636,1.170791106,0.35557294,0.722160411,0.985011548
LRFN4,1111.0296,0.025035431,0.070410275,0.35556503,0.722166337,0.985011548
NewGene_15696,8.44051271,0.153802281,0.43295251,0.355240535,0.7224094,0.985011548
NewGene_15293,28.9819936,0.10823414,0.304840677,0.355051501,0.722551009,0.985011548
IKZF5,608.9580829,-0.022069857,0.062118405,-0.355286924,0.722374651,0.985011548
NewGene_4285,47.09692934,-0.074762142,0.210507044,-0.355152687,0.722475208,0.985011548
RFTN2,229.735798,-0.048745547,0.137448136,-0.354646837,0.722854183,0.985092548
LOC124904951,4.056071481,0.293304784,0.826689355,0.354794436,0.722743597,0.985092548
VEZF1,2943.816417,0.056222209,0.158529431,0.354648399,0.722853013,0.985092548
KCTD2,3010.025751,-0.026425826,0.074514724,-0.35463898,0.72286007,0.985092548
MAB21L4,4.876050575,-0.356874947,1.005529296,-0.35491253,0.722655121,0.985092548
NewGene_7977,2.623252611,-0.490491892,1.382836204,-0.35469992,0.722814411,0.985092548
KYAT3,1705.249093,0.021892489,0.061696789,0.354840013,0.722709451,0.985092548
AMFR,3747.514151,0.027051906,0.076295525,0.354567402,0.722913701,0.985117032
TCERG1,2235.76648,0.032341938,0.091231539,0.354503912,0.722961273,0.985133258
ST3GAL5,2896.3096,-0.056169969,0.158469156,-0.35445364,0.722998941,0.985135988
USP38,1730.571312,0.027275502,0.076978964,0.354324099,0.723096009,0.985171055
NewGene_12639,17.63723239,0.155877087,0.439887398,0.354356791,0.723071512,0.985171055
NewGene_5523,2.387155718,-0.270945797,0.765151448,-0.354107409,0.72325839,0.985323532
TSSK6,26.02031161,-0.084792829,0.239473953,-0.35407955,0.723279268,0.985323532
FAM83E,6.189232451,0.220379644,0.622866866,0.353815007,0.723477526,0.985345051
GRAP2,0.892219503,-1.090861852,3.084338883,-0.35367769,0.723580444,0.985345051
SPEF2,765.268755,-0.051917138,0.146713626,-0.353867184,0.723438422,0.985345051
NewGene_11165,4.515334693,-0.209963275,0.593627192,-0.353695514,0.723567085,0.985345051
NewGene_3065,2.247262586,-0.51413524,1.453650088,-0.353685694,0.723574445,0.985345051
NKG7,3.852171463,-0.302669502,0.855446953,-0.35381446,0.723477936,0.985345051
SOX12,3310.611721,0.026220533,0.074100555,0.353850703,0.723450773,0.985345051
PHF8,1279.022258,0.021937931,0.061983717,0.353930551,0.72339093,0.985345051
NewGene_19465,269.5261403,0.042552519,0.120346452,0.353583492,0.723651048,0.985392617
SPATA31C2,3.588257219,0.252538488,0.714806163,0.353296462,0.723866198,0.985588412
NewGene_16935,7.785831372,-0.23252938,0.658165285,-0.35329937,0.723864018,0.985588412
NewGene_5770,102.4990492,-0.164496859,0.465673132,-0.35324533,0.723904527,0.985589612
NewGene_15902,0.497793095,-0.990554544,2.804513866,-0.353200088,0.723938442,0.985589612
CPNE1,2461.678082,-0.01986377,0.056255202,-0.353101035,0.724012697,0.985642125
NewGene_16860,30.74345648,-0.072518576,0.205817395,-0.35234425,0.724580107,0.985687177
SNAP23,1508.681095,0.032955168,0.093453396,0.35263746,0.72436025,0.985687177
NewGene_892,2.214656868,-0.529437304,1.500749405,-0.352781952,0.724251915,0.985687177
CDC42EP1,607.1452097,-0.050325204,0.142750886,-0.352538646,0.724434341,0.985687177
IKZF2,396.0293004,0.039908905,0.113173699,0.352634097,0.724362772,0.985687177
NewGene_7934,1.904771845,-0.407781576,1.155987214,-0.35275613,0.724271275,0.985687177
NewGene_16427,18.01805632,0.094836911,0.268973907,0.352587773,0.724397505,0.985687177
NewGene_8020,1.599535442,0.520841657,1.47740256,0.352538754,0.72443426,0.985687177
TBCEL-TECTA,267.7074601,-0.033744827,0.095721616,-0.352530898,0.72444015,0.985687177
LOC100653049,0.449960604,-1.158576686,3.282295026,-0.35297762,0.724105219,0.985687177
LOC107987478,0.748078765,-0.826733812,2.346389376,-0.352342974,0.724581063,0.985687177
ZNF671,441.0931583,0.031603526,0.089634672,0.352581487,0.724402218,0.985687177
NewGene_6483,1015.305572,-0.028185363,0.079968982,-0.352453697,0.724498038,0.985687177
NewGene_15581,4.228648634,0.248549191,0.705344769,0.352379718,0.724553511,0.985687177
NewGene_4166,0.543411831,1.455607737,4.127527394,0.352658528,0.724344454,0.985687177
NewGene_8489,9.611195007,-0.136313498,0.387214284,-0.352036336,0.724811012,0.985725772
APOBEC4,12.60108121,0.251395355,0.714248103,0.351972031,0.724859238,0.985725772
LRRC42,1193.957457,0.04075083,0.11573503,0.352104546,0.724759859,0.985725772
GALR3,2.143149048,-0.479578603,1.362026164,-0.352106748,0.724758208,0.985725772
WEE2,3.899724433,-0.238645852,0.677730785,-0.352124852,0.724744631,0.985725772
NewGene_14057,145.5166794,0.057827424,0.164269383,0.352028008,0.724817258,0.985725772
PET117,78.81978719,0.068162024,0.193638558,0.352006465,0.724833414,0.985725772
NPIPB3,228.0080382,-0.07553392,0.214849039,-0.351567409,0.725162711,0.985792802
NewGene_12522,14.3111567,-0.116681725,0.331695964,-0.351773123,0.725008417,0.985792802
NewGene_5133,22.29063524,-0.103199314,0.293426981,-0.35170356,0.72506059,0.985792802
PHLDB2,1017.454299,-0.044828097,0.127447895,-0.35173666,0.725035764,0.985792802
FLVCR2,160.3057646,-0.076310707,0.217088234,-0.351519312,0.725198787,0.985792802
PRRG3,730.9547246,-0.039954021,0.113659511,-0.351523778,0.725195437,0.985792802
NewGene_13541,2.664836796,0.422120621,1.200326528,0.351671492,0.725084642,0.985792802
NewGene_5880,0.403136473,1.481235659,4.214304718,0.351478063,0.725229727,0.985792802
AGPAT2,607.2850858,0.031594563,0.089849261,0.351639654,0.725108523,0.985792802
NewGene_10829,0.409059791,1.484609467,4.225192066,0.351370883,0.725310124,0.98580506
MSRA,101.0196422,0.122253183,0.34791521,0.351387866,0.725297384,0.98580506
RNPC3,459.0645833,-0.041892585,0.119346697,-0.351015876,0.725576438,0.985834068
ZNF586,163.1741201,0.051773294,0.147397172,0.351250252,0.725400613,0.985834068
CCDC194,11.43918916,-0.169037085,0.481569803,-0.351012634,0.72557887,0.985834068
NewGene_8323,3.323382313,0.309557437,0.88185383,0.351030325,0.725565598,0.985834068
OR2AG1,1.339877528,0.77029711,2.193746161,0.3511332,0.725488422,0.985834068
CENATAC,233.5097551,-0.062280854,0.177366413,-0.351142323,0.725481578,0.985834068
TNNC1,235.1339923,0.081728369,0.232838121,0.351009398,0.725581298,0.985834068
NewGene_18692,88.20252843,-0.087328146,0.248861705,-0.350910342,0.725655613,0.985886544
TMEM138,808.9653155,0.033663461,0.095962741,0.350797199,0.725740499,0.985953377
RNF112,271.4869711,-0.055077517,0.157051665,-0.350696806,0.725815822,0.986007212
CHCHD4,468.6209894,0.026958849,0.076883463,0.350645609,0.725854236,0.986010903
TAS2R10,3.231808501,0.202361213,0.577815247,0.350217848,0.726175213,0.986049265
NewGene_9896,1.235898475,-0.834181243,2.382093852,-0.350188236,0.726197435,0.986049265
TXNL1,3562.880607,0.018000019,0.051402217,0.35017981,0.726203758,0.986049265
PI3,13.10918671,-0.32039502,0.914255088,-0.350443792,0.726005666,0.986049265
NewGene_109,230.6765439,0.336363607,0.96030295,0.350268222,0.726137412,0.986049265
NewGene_685,0.743046104,-1.081592556,3.085978066,-0.350486145,0.725973886,0.986049265
SRD5A1,3612.796804,-0.038052289,0.108629529,-0.350294151,0.726117954,0.986049265
RAB38,202.0124508,-0.061599271,0.175828716,-0.350336808,0.726085944,0.986049265
DMAP1,1227.221312,-0.014365539,0.040981763,-0.350534913,0.725937293,0.986049265
NewGene_1699,0.798434634,1.123717102,3.214536188,0.349573636,0.7266587,0.986081582
ADD2,7173.317513,0.044449676,0.127316283,0.349127977,0.726993234,0.986081582
NewGene_4020,0.931380966,-0.87708923,2.516880221,-0.348482706,0.7274777,0.986081582
NewGene_6773,196.2348062,0.048084527,0.137759803,0.349046136,0.727054674,0.986081582
NewGene_7529,18.43036318,-0.091621229,0.263098501,-0.348239268,0.7276605,0.986081582
GJD4,2.212116356,-0.474618226,1.362577186,-0.348323919,0.727596932,0.986081582
SERPINB1,856.8370054,-0.036426777,0.1043749,-0.348999395,0.727089763,0.986081582
PPP2R3A,1764.503767,0.038683594,0.110973085,0.348585372,0.727400611,0.986081582
ZFP64,832.4889182,0.03387439,0.096949428,0.349402677,0.726787024,0.986081582
METTL25,139.4208499,0.045391763,0.129803586,0.349695755,0.72656704,0.986081582
STARD13,317.7651654,-0.063665854,0.182470136,-0.348911091,0.727156058,0.986081582
IL17B,5.285418758,0.183401596,0.525986958,0.348680882,0.727328899,0.986081582
CC2D1A,1102.159349,-0.054885717,0.157406504,-0.348687732,0.727323756,0.986081582
NewGene_4697,2.805222226,-0.336302683,0.961427241,-0.349795251,0.726492363,0.986081582
NewGene_14150,1.225063233,-0.531286852,1.525816663,-0.348198355,0.727691223,0.986081582
METAP1,1464.212012,-0.016025219,0.045980995,-0.348518318,0.727450959,0.986081582
DMRT3,30.07380597,0.124501586,0.35619566,0.349531451,0.726690364,0.986081582
PHB1,3181.652142,0.022214083,0.063784057,0.348270149,0.72763731,0.986081582
UBAC1,1243.899685,0.019621089,0.056308141,0.348459179,0.727495366,0.986081582
NewGene_11643,0.771877217,-1.364360461,3.913327052,-0.34864463,0.727356118,0.986081582
GET1-SH3BGR,79.04680299,0.280808118,0.80529096,0.348703925,0.727311597,0.986081582
EIF6,2069.80069,0.031621926,0.090600124,0.349027406,0.727068735,0.986081582
IFI30,480.2700004,-0.0680785,0.195357078,-0.348482382,0.727477943,0.986081582
NewGene_3800,0.484929591,1.474214546,4.215392648,0.349721762,0.72654752,0.986081582
SLC22A8,1.361155978,-0.674742149,1.927912802,-0.349985823,0.726349337,0.986081582
NewGene_19172,276.8830362,0.030771967,0.08835119,0.348291486,0.727621287,0.986081582
PCK1,53.61279453,0.221462761,0.635752852,0.348347255,0.727579409,0.986081582
NewGene_9060,0.815904917,-0.936196664,2.679364456,-0.349409974,0.726781547,0.986081582
NewGene_15000,0.386305986,-1.472464066,4.224926571,-0.348518262,0.727451001,0.986081582
HCFC1,3334.879441,0.021300374,0.061068068,0.348797253,0.727241526,0.986081582
FREM1,761.5141776,0.113288128,0.323877495,0.34978697,0.726498579,0.986081582
SLC46A2,1.21112298,-0.691893395,1.985285318,-0.34851081,0.727456597,0.986081582
NewGene_16391,16.89007623,0.277514046,0.795036051,0.349058443,0.727045434,0.986081582
